MaCCQE,CoulombCCQE,MaNCEL,EtaNCEL,NormCCMEC,NormNCMEC,FracPN_CCMEC,FracDelta_CCMEC,MaCCRES,MvCCRES,MaNCRES,MvNCRES,NonRESBGvpCC1pi,NonRESBGvpCC2pi,NonRESBGvpNC1pi,NonRESBGvpNC2pi,NonRESBGvnCC1pi,NonRESBGvnCC2pi,NonRESBGvnNC1pi,NonRESBGvnNC2pi,NonRESBGvbarpCC1pi,NonRESBGvbarpCC2pi,NonRESBGvbarpNC1pi,NonRESBGvbarpNC2pi,NonRESBGvbarnCC1pi,NonRESBGvbarnCC2pi,NonRESBGvbarnNC1pi,NonRESBGvbarnNC2pi,AhtBY,BhtBY,CV1uBY,CV2uBY,AGKYxF1pi,AGKYpT1pi,MFP_pi,MFP_N,FrCEx_pi,FrInel_pi,FrAbs_pi,FrCEx_N,FrInel_N,FrAbs_N,RDecBR1gamma,RDecBR1eta,XSecShape_CCMEC,RPA_CCQE
-1.34441,-2.13065,-0.445038,1.46027,0.845954,-1.38117,2.22494,-0.179353,0.647895,-0.826968,0.317803,0.38243,-1.49944,0.66173,-2.98283,1.21492,-0.0181907,0.703163,-1.57602,-2.57429,1.6467,-1.41745,0.9091,0.72663,-1.84487,0.450864,-0.317966,0.727965,1.24097,-0.608616,-0.406247,0.503447,-0.507148,-0.737085,-1.19742,-1.0051,0.290568,-2.08049,1.73834,1.01298,0.248377,-0.675574,1.01664,-1.85428,1.0,0.151
10.5484,1.71396,2.08053,-0.190775,0.485531,-0.210508,-0.186524,0.215949,0.54681,-0.0381202,0.606081,0.246922,-0.104215,0.0631994,1.32333,1.26024,0.721593,-0.242229,-1.04474,-2.02141,0.171214,-0.260435,0.558981,0.32674,1.46674,1.01735,-1.87683,0.166471,-0.71388,0.647621,1.61058,-0.544343,-1.07456,-0.0855817,-0.437144,1.15329,-0.123474,0.235823,-1.85443,-1.2155,-0.222821,-1.19977,-0.0565817,-1.35684,1.0,0.151
5.24786,2.15835,1.80108,0.584528,2.74494,-0.764682,0.917365,1.19176,-0.537334,-0.470028,-0.619603,0.391707,0.790145,-0.75842,0.392168,1.60411,-0.526519,-1.21373,-1.99922,1.84668,0.474162,1.34635,1.50284,-0.539799,-1.43216,0.0180191,0.377293,1.16201,0.158596,0.525731,0.35496,0.163717,0.236775,-0.613312,1.16565,0.254465,-0.0531491,0.870158,-0.481427,0.150237,-0.45347,-0.485582,0.771311,-0.033664,1.0,0.151
5.70615,1.10239,-0.445356,0.613924,1.17512,-0.0742025,1.01558,0.0315329,0.336795,0.705136,1.36951,-2.14758,-1.67521,0.657349,0.364932,0.499946,1.13685,0.650446,0.294696,1.31997,-0.991952,-0.90853,-0.465537,-0.884966,-1.40947,0.533114,0.125971,-0.570856,0.824484,-1.34302,-0.765669,-0.581374,1.25736,-0.676628,0.168824,0.154727,-1.50185,0.871894,0.350514,1.34479,0.111985,-0.206783,0.207813,0.249049,1.0,0.151
9.12478,1.45228,0.344506,-0.615594,2.97945,1.17644,-0.445316,-0.676507,0.149044,-0.669245,-0.509074,1.49275,-0.975941,0.621334,-1.74835,0.0166973,-0.320823,1.58332,-0.393103,0.917484,0.0652855,-1.37369,-1.76622,0.637119,0.696132,-0.764048,-0.31382,0.68638,-0.249602,1.26609,2.57293,-0.207557,0.583391,0.707639,-0.000466,-1.40568,1.53436,-0.628933,-0.198551,-1.81861,-0.456809,-0.00967453,0.665554,-0.36452,1.0,0.151
7.65046,1.13899,-0.962812,1.01688,2.34275,-0.849526,-0.766213,1.94762,0.335336,-0.576809,2.03589,0.150502,-2.24241,-0.660698,0.642813,0.978917,1.14625,0.951732,-1.43014,1.21993,-0.321378,-0.842309,0.82603,-0.459212,-0.656067,-0.168072,-1.28894,0.641259,-0.193002,-0.447201,-1.45037,0.0435249,-0.628927,0.229391,0.193336,0.0966549,-2.49537,0.841237,-0.264196,-0.415998,1.13321,-0.670751,0.847766,-1.71092,1.0,0.151
2.9296,0.443255,-1.34161,-0.820387,2.64885,0.250548,1.7634,-1.00961,0.86155,0.232244,-0.150578,-0.686103,-1.46431,-0.565799,0.138811,-1.05401,-0.992491,-1.10115,1.47103,0.369999,-0.839222,-0.319489,-0.0982568,-0.393413,0.834467,-0.778679,-1.0573,-0.446807,-0.697326,-0.641945,0.815894,-0.421336,-0.871898,-0.108279,0.262121,1.49116,0.522513,0.0266714,-1.07541,1.81886,-0.983237,0.541166,-0.767153,-1.17894,1.0,0.151
5.42427,-0.759412,1.18187,-0.768642,0.648737,0.768059,1.22157,-0.809617,0.266909,0.330238,-0.889941,-1.33111,0.214396,-0.366511,-1.23535,0.565518,-0.040194,-1.30693,0.767843,-1.70832,0.097877,1.21239,-0.579893,-0.403289,-1.00751,-1.80586,-0.486438,0.111549,1.72685,2.28113,-0.721947,-1.26588,0.608728,0.692442,-1.13735,0.925381,-0.0089064,1.05798,0.473341,-3.4892,1.9696,-0.369979,0.0322836,0.357073,1.0,0.151
0.580931,1.15847,-1.01579,-0.523909,0.547696,1.81598,0.631704,-0.69842,0.875852,0.318489,-0.693487,0.672452,-0.138357,-1.41814,-0.19458,0.616924,-1.51191,-0.0946447,-0.180489,-0.460847,0.212907,-0.204125,-0.222473,-0.484801,0.105631,0.668705,-0.79796,2.79127,1.53542,0.929551,-0.774448,1.8274,-0.819294,-0.0388996,0.210377,-0.457422,-1.47694,0.536399,0.296887,-0.452646,-0.460899,0.620407,-0.402018,0.521131,1.0,0.151
-0.178235,-0.0186922,0.767592,-1.06908,2.0532,2.07952,-1.74743,-0.919836,0.573311,0.311439,1.09973,1.60848,0.100585,-0.946336,1.36213,0.416529,-1.83171,0.639195,-0.94463,0.595068,-0.0791702,0.479361,2.24535,-0.0896887,-1.0979,0.68771,-0.860675,-2.38686,0.244581,-0.373186,-0.552193,-0.304243,0.016902,-0.409573,-0.961527,0.535562,-0.378212,0.341571,0.0833104,-0.91554,-0.699947,0.620081,0.857874,0.364949,1.0,0.151
2.54911,2.99493,0.773701,-0.409068,1.88236,-1.46294,0.948579,0.209702,0.494462,-1.26375,0.515921,0.438846,1.0712,-0.671403,0.976865,-0.328341,-1.01318,0.391548,-0.668805,2.07703,-0.0505002,0.257222,0.866392,1.00729,-1.49007,-1.65007,-0.343281,0.985688,-0.527596,1.41119,-0.395016,-2.02627,-0.217753,-0.090708,-0.323479,0.144763,-1.13864,0.496053,0.310346,0.70188,0.250197,0.312002,1.76472,-1.77167,1.0,0.151
2.82812,-0.610724,-0.562426,-0.053154,1.07509,-0.718246,-0.184079,0.328746,1.28326,0.322013,0.334363,-0.013246,0.0136215,-1.88049,-0.798754,0.0136439,-1.03336,2.50138,-1.40703,0.871417,-0.247942,0.929557,-0.176267,0.59051,0.836879,-1.50682,-0.270264,-1.21557,1.84076,-0.564414,1.67348,-1.82741,-0.447525,2.24759,-2.13757,-0.000824576,-1.5158,-0.280588,1.38185,-0.0385272,-0.493007,-0.82704,0.692722,1.0384,1.0,0.151
5.03707,0.944137,0.901923,-0.565613,2.88898,-0.81049,0.318774,-1.2586,0.867662,-1.0391,-0.752675,-0.814032,-1.90497,0.0109643,0.912503,0.953731,0.344316,1.25529,2.15954,0.738918,-0.367824,0.190939,0.445153,-1.19237,-0.114441,-0.0155338,0.0203633,-0.75777,-0.165885,-1.96972,0.71504,-1.40251,-0.660808,-0.801156,-0.0178158,0.0949282,-0.534649,-1.0558,-1.82806,-0.51345,1.13454,0.0265446,0.159562,-0.171127,1.0,0.151
1.9835,-0.691057,-1.58304,-0.094276,1.25511,1.32006,0.116805,1.14782,-1.06244,-0.251099,-0.718387,-0.225031,0.424867,1.57027,-0.761869,-0.0594205,-2.18187,1.35574,-1.80774,0.366622,-0.00323989,1.03923,-0.541539,-1.73176,0.179512,-0.0209137,-0.757687,1.24378,0.165121,-0.352525,0.450242,-0.799196,-0.882052,-1.90824,0.617324,0.502801,-0.0375556,1.51152,0.00173895,1.21697,-1.95072,0.552364,-1.69524,-1.96459,1.0,0.151
5.06672,-0.359402,0.776443,0.468891,0.862086,-1.42329,0.913563,-1.66948,-0.938546,-0.503109,-0.656604,-0.0880939,0.664412,-0.323203,0.247241,1.56306,0.138405,0.545713,1.1091,-0.553767,0.167391,1.15212,-1.44989,-1.05478,-0.00232612,-0.331533,1.28666,1.63066,-1.4637,-0.00225888,0.19959,-0.665924,-0.195192,-0.0994636,0.278434,-0.892856,-0.325266,0.154116,-0.744737,1.62001,1.45317,-0.601577,0.370932,1.74107,1.0,0.151
5.11116,-2.04486,0.411245,0.185679,-0.814907,1.642,-0.928586,0.910199,1.07735,1.64319,-0.84799,-0.906238,-1.25451,0.849733,0.992868,1.41076,-0.930321,2.22754,-1.01034,-1.40723,-0.0415848,-0.732024,-0.991375,0.00663027,-1.09846,-0.641323,-0.118938,0.668957,1.16811,1.42155,0.720645,-0.42986,0.845988,1.16044,1.45624,0.600205,0.260158,-0.774871,0.638198,-0.695777,-0.318336,0.537343,0.194863,-0.148819,1.0,0.151
0.598984,-1.38392,1.83017,0.450346,0.798017,1.18165,-0.371622,0.446266,0.155445,0.0641378,-0.442386,0.445017,-1.42643,0.734527,-0.00455946,-1.40995,0.20741,0.072709,1.00575,0.385292,0.0542322,0.975122,1.20803,-0.274744,-0.593575,0.339784,0.264661,-0.629308,-2.09885,0.459274,0.701691,0.165321,0.0654517,1.14429,0.0711498,-1.58758,-0.781412,0.165456,1.76938,-0.685606,-0.260414,0.656134,0.947485,1.72697,1.0,0.151
0.0829458,-0.812837,0.87515,-0.636966,2.43164,-2.69625,0.491545,0.81052,-0.519804,0.551302,1.33089,0.0845244,-0.54418,0.113683,0.789765,-1.05378,-1.64674,0.0784022,1.98152,-1.14338,0.900924,0.291341,1.06966,0.188595,0.868434,-0.319391,0.852875,0.66044,-1.35703,0.811476,0.562733,0.129069,0.0577748,-0.918216,1.13874,-1.90714,2.96196,-0.480498,1.00526,0.202697,0.737676,-1.79264,-2.33947,1.2239,1.0,0.151
9.88792,1.25513,-0.248531,0.288649,0.506528,0.45214,0.823728,1.42468,-2.1096,0.705763,-0.13172,-0.529967,-1.01438,0.0492995,-0.789444,0.015365,-0.845285,-0.840262,-0.516827,0.406994,0.451335,-0.803162,-0.144112,-1.99041,1.08471,0.599073,0.197521,-1.11186,1.57132,0.504026,-0.0451388,-0.621687,-0.0697327,0.518921,-1.69313,1.84211,-1.23993,-0.175865,1.63179,1.28164,-0.573858,0.399657,0.0918592,-0.190819,1.0,0.151
7.04965,1.34857,0.564489,0.60016,2.07693,-0.631319,0.204319,-0.93325,1.36906,-0.73964,-0.589575,-1.04974,-0.0673655,-0.369224,-2.71802,0.352209,-0.520771,-1.98966,1.88498,0.0828586,-0.982572,1.85292,-0.441867,-0.907343,-0.737856,0.507402,0.0285513,0.00685678,-0.63202,0.653944,1.69017,-0.630043,0.796136,-0.530336,-2.40211,0.757614,-0.980953,1.93374,0.365977,0.389021,0.499303,1.1939,-0.732261,-0.670601,1.0,0.151
0.717943,0.927015,-1.08487,-1.50058,2.32617,-2.71863,0.921084,0.456251,-0.32913,0.553886,-0.0947794,1.25958,1.79985,0.485585,1.65707,1.46769,-1.33524,1.34779,1.38344,-0.638667,0.944864,-0.714546,-0.493322,-1.08384,-0.36279,-0.128901,0.885556,-0.881774,-0.652486,2.29564,-0.823667,-0.333833,-1.85881,-0.333575,0.633507,0.969841,0.297582,0.0353818,0.322118,0.586008,1.49909,1.14569,-1.37575,-0.410233,1.0,0.151
5.67667,-2.04438,-0.900132,0.173709,0.526187,-0.96839,0.161617,-0.563891,1.77991,-0.137803,-0.424661,0.784009,-0.167764,0.554046,2.48978,-2.73412,0.789225,1.23793,-0.846838,0.937546,1.37185,-1.67752,0.96996,-0.569417,-1.13864,-1.60128,1.84256,-0.938323,1.32046,0.399962,1.39533,0.855124,-0.111723,-0.849746,-0.380484,0.351322,-0.640832,0.340713,-0.690667,0.0486877,0.249813,-1.2908,-1.53195,1.14588,1.0,0.151
1.46374,-3.1326,-0.111995,-0.140031,1.63771,-1.95026,-1.75602,0.556764,0.661878,0.527599,-1.88917,-0.782075,0.0787817,2.2675,-0.60865,-1.44921,-0.146179,0.0424374,0.241589,0.44889,-0.651285,0.855294,-0.361779,-0.21742,-0.0816759,-1.80579,-1.68558,-0.0821854,0.403637,1.25808,-0.440254,1.92265,-1.90234,-0.464132,-1.02203,-0.246866,-1.42978,-0.09275,-1.42781,-0.790886,-0.622265,-0.376672,1.45875,0.979253,1.0,0.151
-2.54915,1.34543,0.0262584,1.40015,2.28217,2.29691,-0.107025,0.628534,2.31024,-2.23673,1.76646,0.545933,1.35328,0.513349,0.53002,-1.33965,-0.895358,-0.444706,-0.298394,-2.3529,1.21227,-1.91136,0.513405,0.478583,-0.565263,-0.400887,-0.295533,1.98379,-0.524997,0.122768,-2.39223,0.32749,0.163805,0.156335,-0.292032,-0.141807,-0.960398,-1.02318,0.596837,0.350695,-1.25627,0.345151,-0.294938,-1.22015,1.0,0.151
-0.894095,-1.10873,-0.309319,-0.357256,1.80592,1.6156,-1.88109,-0.202338,1.8684,0.614726,2.10152,1.5926,1.1577,-1.50566,0.543555,0.102118,-0.95733,0.279457,-0.150226,0.572134,-0.891895,-0.463303,0.115967,-0.235991,-0.60229,0.0357879,1.18388,0.537666,0.281823,0.514308,-1.03768,-0.8347,-0.782432,0.508151,-0.569278,-0.173355,-0.609909,-1.69663,0.192342,-0.543381,-0.0671027,0.00887189,-0.316212,0.38153,1.0,0.151
4.02682,-1.71523,-0.41488,-0.456928,1.60181,1.86224,-0.0693399,-0.775663,1.0757,0.367561,-1.59238,0.548583,-0.426493,0.0535167,-0.975578,-0.597449,-0.558553,-0.725306,1.72676,0.053567,-0.835466,-0.563249,-0.602213,1.72923,0.455213,0.860613,-0.97825,-0.111466,0.372066,-0.866745,-0.675821,0.18102,1.38632,0.85748,-1.37765,0.722414,-1.25041,-0.892975,-0.272134,0.524555,-0.269765,0.637917,0.423585,-1.24425,1.0,0.151
2.43012,0.914648,0.896002,-0.885506,2.12221,4.75463,0.300716,0.473551,-0.89687,0.571144,-0.718044,0.423967,0.398141,-0.493371,0.101811,-0.884304,-0.740411,0.773068,-1.02368,0.565131,-0.701979,1.65274,-1.77261,-0.697011,-0.000842056,0.709587,-0.758643,-1.67091,-1.03314,-0.953318,-0.578841,-0.321508,-1.07047,0.224434,-0.677722,1.73464,-0.810409,-1.00793,-0.569575,0.217101,0.479006,0.782964,0.509834,0.173109,1.0,0.151
5.39337,1.39743,0.349496,0.0238683,2.05683,-0.560777,-0.281296,1.86169,1.06795,-0.328915,-0.317866,-0.536081,-0.440682,1.4515,-1.15097,1.22709,1.91772,0.0929841,0.361542,-1.48374,-0.171947,0.919161,-0.980826,0.454475,-0.231436,-1.49358,-0.749329,-0.398262,-0.895666,0.775223,-1.23957,-0.991309,-1.08222,-0.417466,2.54528,-1.27287,0.217521,-1.15077,0.94459,-0.472567,-1.13268,-0.0875889,0.320823,0.130309,1.0,0.151
5.01479,0.120955,0.493445,0.746817,1.27105,-0.590588,1.31852,0.596924,-1.33476,1.29032,-0.692871,-0.00175643,-0.0364986,-1.93501,0.0347883,-0.0701235,-2.07096,-0.500259,2.52596,0.110364,-0.159222,-0.037486,-0.156247,-0.952521,-0.644367,0.218166,0.905044,2.26811,-0.730712,0.0930495,1.20657,-0.0781897,-1.05437,-1.28613,-1.34154,1.25282,0.815221,0.027032,-1.5827,0.111862,-0.0975753,0.45603,0.18111,-0.101276,1.0,0.151
0.0229899,0.567677,-0.558311,-0.894875,1.35884,-0.716317,-0.913348,-0.735011,0.466137,1.25177,-0.48632,1.04064,-0.151722,0.0306807,-1.04144,-0.431342,1.03595,0.407716,0.209694,-0.453991,-0.148443,0.793585,1.30614,-0.966476,-0.00363179,0.710837,-1.26728,-2.46312,-0.0234001,1.21761,0.58926,0.0556855,-2.03763,-0.60931,-1.16065,0.775641,2.45378,0.00544067,-0.250401,-0.875031,0.988743,-0.337397,1.42213,0.561312,1.0,0.151
-0.00352262,0.301229,1.12489,0.0434335,1.63186,-1.8364,-0.978775,0.729688,0.544924,-1.671,2.07004,0.332805,-0.958688,-0.765018,-0.0393956,-0.966794,-0.119655,-0.049909,-0.134304,0.991341,0.569376,-0.16223,0.608064,-1.52907,0.08026,-1.4634,-2.00101,-0.974117,-0.558324,0.782146,-1.46,-0.253371,0.580822,-0.00521745,0.590775,-0.740529,0.041693,-1.50001,1.46295,0.51299,1.03912,-0.680728,0.804268,0.563844,1.0,0.151
7.79358,-0.886378,-0.0376872,-0.580538,1.74519,0.96009,0.86244,-0.584751,2.23483,-0.014373,-0.206513,-0.639954,-1.0843,-0.245537,0.789138,-0.889487,-0.273357,-0.3942,0.692824,-0.668782,0.0906753,0.702608,-0.382911,0.453327,-0.211314,-0.271707,-0.592056,-0.188495,0.381199,0.777661,-1.28397,0.45315,-1.06081,-0.904031,-1.51937,-0.0219807,-1.21795,-0.957769,-0.0450648,0.467123,0.20351,1.00886,-0.832184,0.610734,1.0,0.151
5.82997,0.67573,-0.519328,0.711732,0.785153,0.453255,-0.906878,-2.0445,-0.051274,2.61652,0.61201,-1.28413,-1.83035,-0.50699,1.19168,0.394547,0.8199,-0.212307,-1.67734,-0.133727,0.876544,-0.283,0.547589,0.191412,-0.489699,-0.283323,-0.458045,0.3536,1.62214,0.0930557,-2.03127,1.05451,0.385711,-0.454965,0.672375,-0.632374,-0.743669,0.207931,0.655681,0.115613,-0.318747,0.89453,-2.48484,-0.106788,1.0,0.151
3.29781,1.97805,1.26431,1.25191,0.167849,0.848771,-0.629241,-0.918198,0.745186,1.40242,1.59316,-0.231363,2.07828,0.0414706,1.22979,-0.0974184,-1.05679,-0.879051,-0.479159,-0.00550238,-0.115224,0.389598,1.57891,-0.257392,-1.74669,0.242224,-0.58356,-1.28508,0.285432,0.437039,0.24648,-0.165422,-0.889855,0.747566,0.143206,-0.952408,0.391405,0.938925,1.25311,0.798204,0.0479265,1.37525,0.408772,-0.163407,1.0,0.151
5.3675,-0.49087,1.32162,0.50789,1.60321,-2.49223,1.18035,-1.11885,-1.03728,-0.697014,0.0548864,0.554495,-1.10896,-0.574983,1.10993,-0.926977,-0.153766,0.774713,-0.825745,0.497003,-0.225558,0.179394,-0.76084,-1.79874,-0.317238,0.901921,3.19324,-1.90872,-0.644447,-0.14818,0.426291,0.567678,-0.549503,0.0977075,-0.291754,0.141775,-1.37197,0.171365,1.91873,-0.353525,0.352816,0.610672,-1.3118,-0.0573796,1.0,0.151
4.47232,1.80707,-0.345469,-0.128725,1.80557,0.712371,-0.279072,-1.66724,1.90073,-1.00772,-0.858105,-0.239022,0.110983,0.205472,0.11225,0.591157,-0.753532,0.858351,2.02392,-0.233856,-0.192914,1.15555,-0.132528,0.137665,0.191971,-0.378031,0.575801,-0.331312,0.0333566,-0.775406,-1.02949,0.877371,-0.653569,2.38621,-0.368377,-0.91733,-1.27474,0.789796,1.27592,-0.971045,-1.03076,0.347076,-1.8105,2.0273,1.0,0.151
10.2312,2.14658,0.259427,-1.72045,1.26796,3.99585,0.13136,-0.634132,0.765401,0.426293,0.109498,-0.565471,0.328475,-1.59248,1.39262,-0.00212307,1.3612,-1.23602,-1.17725,-1.35099,-0.914916,-0.739055,1.4948,-0.76562,-0.168134,-0.0116163,-2.40333,0.0966328,1.04698,0.569628,1.20352,1.95657,-0.0809493,-0.138559,-0.751166,0.999188,0.420522,-1.31255,-0.704718,0.270014,0.259994,0.429868,-0.711325,0.477282,1.0,0.151
0.407747,-0.479107,-0.778702,1.52785,1.09474,2.30759,0.180535,0.848816,-1.19534,-0.369972,-1.90681,-0.185072,1.13729,-0.880219,0.669269,-1.57151,1.04739,-0.13153,-0.36774,0.00594597,0.311758,0.489645,-0.461432,1.03053,0.158295,0.473809,-1.26374,0.305437,-1.62444,0.0261985,-0.392748,-1.43829,-1.17106,-0.601934,1.12602,-0.275618,0.6052,-0.252386,0.387724,-1.87378,-0.802866,1.22376,1.21753,0.733904,1.0,0.151
5.55482,-0.944162,0.34459,-0.223052,1.85401,2.14711,1.17644,-0.0126358,1.44897,0.0830851,0.990456,-0.1152,0.321513,-0.252009,-0.23905,-0.149786,-0.181265,0.0570638,1.13728,-0.267962,1.07815,-0.860022,-0.891833,-0.626518,0.0231078,-0.0546476,0.97701,0.0937373,0.275096,-0.531554,-0.350934,1.38656,2.31475,-0.569283,-0.635549,-0.0703805,-0.0149503,-0.744123,0.19188,1.27676,0.146472,-0.823741,-0.0531389,1.0969,1.0,0.151
8.79865,-1.3283,1.83139,0.154044,2.11672,-0.982165,0.0657398,0.0661028,-0.290524,0.413594,1.04839,-0.412799,-1.90288,0.4827,0.408845,-0.773012,-2.49764,1.7605,1.18446,-0.982833,-1.82328,-1.89215,1.90998,-0.396378,0.223803,-0.0657674,-0.812248,-0.108832,0.0829098,-0.334569,-1.56548,1.08457,-0.267836,0.0556165,-0.390737,0.637686,0.909673,-1.38489,0.256493,-0.00692192,-1.22459,0.996843,-1.3266,-0.083287,1.0,0.151
-1.33613,0.170842,-0.578458,-0.593913,-0.312781,-2.1482,-0.39167,-0.221314,-0.812565,-1.21799,-0.787597,0.952897,1.00708,1.01911,0.975695,-1.81221,-1.89786,-0.829246,0.0432089,0.0784288,-0.59484,-0.261756,-1.02659,-0.447565,-0.309445,-0.973306,-1.04858,-1.24669,-1.00301,-1.18081,0.556948,-0.492057,-0.313746,-0.290251,-1.10294,0.69543,0.265684,-1.3272,-1.50238,0.473451,-0.389605,-2.42168,-1.85725,0.397989,1.0,0.151
4.59864,-1.67334,0.23451,-0.4343,2.44114,1.26213,-0.715734,-0.060669,-0.295477,-2.6772,-0.708422,0.523994,-0.286665,0.825648,-0.623733,0.932474,-2.12503,1.02904,-0.416805,-2.42906,0.0806947,-0.512963,0.339017,-0.0415941,-0.271136,0.806434,-0.485471,0.45115,0.337311,1.6292,0.410238,-0.00102837,-0.694974,-0.329373,0.858566,-0.759906,-0.236778,-1.68003,0.192407,-0.26359,0.503125,0.979636,-2.60498,0.632448,1.0,0.151
4.28492,1.43799,-1.12156,0.844207,1.85901,-0.306635,-0.158286,1.03039,-1.00758,0.371508,-0.219679,-1.29332,-2.25632,0.151534,0.479204,-0.514351,-1.19733,0.810823,0.394358,1.60796,-0.501114,-1.28628,1.0749,1.29284,-0.257199,1.4727,-0.259719,0.0599728,1.74017,1.55288,-0.23634,-0.0399085,-0.359116,-2.00991,0.865187,0.470156,0.555939,0.426474,-0.217651,-0.603383,-0.624511,-0.442873,-2.61219,-2.68744,1.0,0.151
4.51715,1.76698,0.105351,0.21667,0.249218,-2.30896,0.73864,-0.584834,0.190541,0.53111,1.13641,1.73599,1.5623,0.830686,-0.727504,0.874901,0.366407,0.447633,1.32779,-0.183502,0.376651,-1.00285,-0.308342,0.0272692,-0.309252,-1.81439,-0.476696,-0.244918,-1.10461,-0.414089,-1.44634,0.738601,1.40828,-0.433953,1.88271,1.76262,0.130016,-0.658016,-2.19889,-0.826517,-0.401224,-1.14507,1.05794,0.0396172,1.0,0.151
4.92294,0.385855,0.532307,-0.0409662,1.6276,-1.08267,0.818162,3.2548,-0.235967,0.0648304,-1.04374,0.395826,-0.579706,-1.65027,-1.12331,-0.957546,-0.171257,0.517672,-0.73659,0.827591,-0.455956,0.706623,1.60356,0.180314,-0.733498,0.667922,-2.24633,2.37713,1.63789,-0.436416,-0.707959,-0.509274,0.627617,-0.464255,-0.268242,0.41703,-0.44523,0.457855,-2.15017,0.858564,-0.503895,1.46935,-1.23778,0.0698482,1.0,0.151
3.62778,4.71322,0.44516,-0.705272,1.49787,0.988891,1.42951,0.0479564,-0.849783,-0.999341,-0.261548,0.597355,1.82693,0.690409,0.305168,-0.932523,0.506559,-1.63141,1.09058,-1.2381,1.67866,-0.756609,0.770036,0.3108,-0.413461,-0.820603,-1.91312,0.956735,-2.50597,0.246779,0.32922,-0.901697,-0.578628,-0.900838,0.554294,-0.834224,0.00860683,0.892633,-0.940658,0.225173,1.00553,0.719151,1.15602,0.177454,1.0,0.151
4.15709,-2.67908,1.93866,0.267541,1.45299,0.529835,0.816831,0.325411,0.762891,1.18221,1.83651,0.291955,1.31613,0.926499,0.0699451,1.20329,1.31557,0.221893,0.911096,-0.0959636,0.313577,1.48577,1.3605,1.42384,-0.854026,0.455814,0.485,1.28307,1.32407,-0.560725,0.774125,-0.0670919,-0.421206,-0.501205,0.870518,-0.0519458,0.74224,-1.40033,-0.340422,0.957191,0.346637,-1.47495,1.93895,-0.205408,1.0,0.151
12.593,-0.628989,0.922669,0.168815,0.730294,2.25375,0.271619,1.45086,0.710262,-0.574592,0.195027,-0.60554,0.125174,-1.69905,0.998458,0.899993,1.77752,0.458387,-0.299362,-2.1844,0.626844,0.623038,-0.0744183,1.17212,0.440237,-1.41645,-0.573051,-0.0342873,-1.17164,0.190322,0.662167,-1.10287,-2.59641,0.693144,-0.837169,-0.615273,1.57926,-0.168076,0.118485,-2.67153,-0.310076,0.214127,-0.811872,1.06152,1.0,0.151
5.60802,-1.36655,0.993133,-0.448675,0.677786,-3.71538,-0.410432,-0.292818,1.48463,-0.612467,0.148063,2.36502,1.36098,-2.24597,0.171797,0.171863,-1.93823,1.00558,0.278538,-0.794577,-0.660232,0.210637,1.51367,-0.272803,-0.861262,0.505374,-1.55084,0.445817,0.904109,-0.879954,0.828141,-0.485405,-0.899936,-0.775355,-1.31798,0.0436417,-0.126133,0.140203,0.245234,-0.107839,1.87097,-0.562056,1.34989,-1.0796,1.0,0.151
-1.93259,0.35518,0.910626,-0.921349,0.868346,1.52626,0.202977,0.673112,0.770014,0.32222,0.497723,0.739862,-0.647068,0.189509,1.22926,-0.295577,0.266952,0.077939,0.927084,0.46068,0.914344,0.379887,-1.0502,0.690268,-0.820213,0.727859,0.0259348,-0.832829,0.941934,0.00269575,-0.652451,1.10741,-0.530134,-0.0783878,0.698066,0.0327465,0.490495,0.98693,-1.06675,0.693383,-1.73973,0.296841,0.0465758,0.731437,1.0,0.151
5.67735,-0.894875,-0.708633,2.00811,2.40352,-2.06131,-0.867381,-0.151514,0.650979,1.07234,0.709704,0.478542,2.12981,-0.137557,0.258127,0.793895,-0.711409,1.05087,0.456102,-1.95902,-0.121029,-1.20306,0.336057,1.20676,0.0566161,0.417353,0.0626971,-0.384629,0.450729,-0.891095,-0.139972,0.729677,-0.301291,-0.387441,0.254782,-0.158239,0.976566,-0.404397,0.579774,0.212599,-0.121722,0.686412,-0.391398,0.545523,1.0,0.151
6.09924,-1.13424,-0.379911,-0.961185,0.490705,0.205097,0.83541,0.937187,-0.359077,0.303548,-1.28798,1.06065,2.36518,0.69371,-1.35577,0.405588,0.198186,-0.250883,-1.53185,-2.05631,2.12279,0.0373886,0.025548,0.908925,0.342363,-0.754423,0.312555,-0.435615,0.107933,0.379094,-1.30218,0.184027,2.24281,0.0850268,0.924538,0.042523,0.677666,-0.887341,0.218744,-0.864372,1.37176,-0.353702,-0.777454,0.456166,1.0,0.151
4.52683,2.3882,0.435952,0.431548,2.27622,0.595917,0.218058,-1.90094,-0.255537,0.0314867,0.637526,-1.82164,1.29319,-1.9773,-1.21414,0.274872,-1.16729,-0.737288,0.600381,-0.639119,-0.0130954,0.965366,0.0726772,0.304208,2.82723,0.44941,-0.618094,-0.0147519,-2.09179,0.845736,-0.65844,-0.711435,0.500449,0.767331,1.38417,2.71813,-0.0125861,-0.458973,-0.231172,0.488591,1.40568,0.790667,0.568834,-1.14664,1.0,0.151
